path,split,domain,class_label,sampler_group
/home/DFDC_dataset/fake/xgcumxdjyg.mp4,train,0,1,1
/home/DFDC_dataset/fake/goussttfgt.mp4,train,0,1,1
/home/DFDC_dataset/fake/bznkogdxxi.mp4,train,0,1,1
/home/DFDC_dataset/fake/axdvnynpjj.mp4,train,0,1,1
/home/DFDC_dataset/fake/zpvsselkos.mp4,train,0,1,1
/home/DFDC_dataset/fake/xdssolqmxa.mp4,train,0,1,1
/home/DFDC_dataset/fake/fsbjrmyfdv.mp4,train,0,1,1
/home/DFDC_dataset/fake/nvlcncbghk.mp4,train,0,1,1
/home/DFDC_dataset/fake/eqpakjgyae.mp4,train,0,1,1
/home/DFDC_dataset/fake/vggkehvpvt.mp4,train,0,1,1
/home/DFDC_dataset/fake/vzrgckofjv.mp4,train,0,1,1
/home/DFDC_dataset/fake/mpeqnueqgc.mp4,train,0,1,1
/home/DFDC_dataset/fake/ywrnasfhxi.mp4,train,0,1,1
/home/DFDC_dataset/fake/cumumecvxk.mp4,train,0,1,1
/home/DFDC_dataset/real/ejhhokmvpe.mp4,train,0,0,0
/home/DFDC_dataset/fake/bcxgxzusit.mp4,train,0,1,1
/home/DFDC_dataset/fake/euxcelftrj.mp4,train,0,1,1
/home/DFDC_dataset/fake/elgsweyjfb.mp4,train,0,1,1
/home/DFDC_dataset/fake/fgrahniqqd.mp4,train,0,1,1
/home/DFDC_dataset/fake/ygbajspsux.mp4,train,0,1,1
/home/DFDC_dataset/fake/xrhbngqlbk.mp4,train,0,1,1
/home/DFDC_dataset/fake/zbivmmunpc.mp4,train,0,1,1
/home/DFDC_dataset/fake/pkjmvgitrm.mp4,val,0,1,1
/home/DFDC_dataset/fake/wcjudtkzab.mp4,test,0,1,1
/home/DFDC_dataset/fake/sqixhnilfm.mp4,train,0,1,1
/home/DFDC_dataset/real/nthpnwylxo.mp4,val,0,0,0
/home/DFDC_dataset/fake/vrtrvkqfio.mp4,train,0,1,1
/home/DFDC_dataset/fake/zzlzdkrepa.mp4,train,0,1,1
/home/DFDC_dataset/fake/gabckzxoia.mp4,train,0,1,1
/home/DFDC_dataset/fake/cnqqljnnuc.mp4,train,0,1,1
/home/DFDC_dataset/fake/cmgybxlatl.mp4,test,0,1,1
/home/DFDC_dataset/fake/swowqixyuj.mp4,train,0,1,1
/home/DFDC_dataset/fake/yarpxfqejd.mp4,train,0,1,1
/home/DFDC_dataset/fake/ahmtzpethi.mp4,train,0,1,1
/home/DFDC_dataset/fake/ikqxkmcfqh.mp4,train,0,1,1
/home/DFDC_dataset/fake/wtfqzzrxmx.mp4,train,0,1,1
/home/DFDC_dataset/fake/rushagxgvl.mp4,train,0,1,1
/home/DFDC_dataset/fake/lfhylfpbem.mp4,train,0,1,1
/home/DFDC_dataset/fake/ytgakahgek.mp4,train,0,1,1
/home/DFDC_dataset/fake/xggpeykikx.mp4,train,0,1,1
/home/DFDC_dataset/fake/powgoqjeip.mp4,train,0,1,1
/home/DFDC_dataset/fake/yndzvnxazv.mp4,train,0,1,1
/home/DFDC_dataset/fake/xpsngbdpgk.mp4,train,0,1,1
/home/DFDC_dataset/fake/tzmzcszhiv.mp4,test,0,1,1
/home/DFDC_dataset/fake/fcocsuznuz.mp4,train,0,1,1
/home/DFDC_dataset/fake/vlwksozbnm.mp4,train,0,1,1
/home/DFDC_dataset/fake/smhcigposo.mp4,train,0,1,1
/home/DFDC_dataset/fake/hutztepdmq.mp4,train,0,1,1
/home/DFDC_dataset/fake/czxafoeluc.mp4,train,0,1,1
/home/DFDC_dataset/real/aayfryxljh.mp4,train,0,0,0
/home/DFDC_dataset/fake/xlklgamhbq.mp4,train,0,1,1
/home/DFDC_dataset/fake/ffzyswbaxs.mp4,train,0,1,1
/home/DFDC_dataset/fake/yimegvkqzu.mp4,train,0,1,1
/home/DFDC_dataset/fake/mshibrgvlv.mp4,train,0,1,1
/home/DFDC_dataset/real/tejfudfgpq.mp4,train,0,0,0
/home/DFDC_dataset/fake/vdnsbjfqkq.mp4,train,0,1,1
/home/DFDC_dataset/fake/npwierprus.mp4,train,0,1,1
/home/DFDC_dataset/fake/cdvwcmkcdz.mp4,train,0,1,1
/home/DFDC_dataset/fake/gawakklefk.mp4,train,0,1,1
/home/DFDC_dataset/fake/btkwpzfjbu.mp4,test,0,1,1
/home/DFDC_dataset/fake/aljjmeqszq.mp4,test,0,1,1
/home/DFDC_dataset/fake/xeemhzcqdk.mp4,train,0,1,1
/home/DFDC_dataset/real/hevcclcklc.mp4,test,0,0,0
/home/DFDC_dataset/fake/rdhjgflrjg.mp4,train,0,1,1
/home/DFDC_dataset/fake/zadumoiiwz.mp4,test,0,1,1
/home/DFDC_dataset/fake/pegeauyezt.mp4,train,0,1,1
/home/DFDC_dataset/real/tzgoroiixc.mp4,train,0,0,0
/home/DFDC_dataset/fake/zqogalfyzb.mp4,train,0,1,1
/home/DFDC_dataset/fake/odidqnheoy.mp4,train,0,1,1
/home/DFDC_dataset/fake/gpqdrkflpo.mp4,train,0,1,1
/home/DFDC_dataset/fake/heurdiogcw.mp4,test,0,1,1
/home/DFDC_dataset/fake/ovjhzdcasd.mp4,train,0,1,1
/home/DFDC_dataset/fake/vpsyeajimn.mp4,train,0,1,1
/home/DFDC_dataset/fake/phhbzksbkx.mp4,train,0,1,1
/home/DFDC_dataset/fake/puupfthjwb.mp4,train,0,1,1
/home/DFDC_dataset/fake/xrbomeyefg.mp4,train,0,1,1
/home/DFDC_dataset/fake/ajxpaiqcee.mp4,train,0,1,1
/home/DFDC_dataset/fake/cmvncstbkx.mp4,train,0,1,1
/home/DFDC_dataset/fake/xhfbvmlygm.mp4,train,0,1,1
/home/DFDC_dataset/fake/vwxednhlwz.mp4,train,0,1,1
/home/DFDC_dataset/fake/qmfxxsppvd.mp4,val,0,1,1
/home/DFDC_dataset/fake/sjfgscqnvh.mp4,val,0,1,1
/home/DFDC_dataset/fake/zatavvakla.mp4,train,0,1,1
/home/DFDC_dataset/fake/sblcoyjgfv.mp4,train,0,1,1
/home/DFDC_dataset/fake/srpvgysqdx.mp4,train,0,1,1
/home/DFDC_dataset/fake/goyfxbztgl.mp4,train,0,1,1
/home/DFDC_dataset/fake/skhzkboasa.mp4,train,0,1,1
/home/DFDC_dataset/fake/rhcppchebc.mp4,train,0,1,1
/home/DFDC_dataset/fake/jfmchvdonq.mp4,val,0,1,1
/home/DFDC_dataset/fake/ewtygmmlsd.mp4,train,0,1,1
/home/DFDC_dataset/fake/snyzrpusbn.mp4,train,0,1,1
/home/DFDC_dataset/fake/aljaxpxbld.mp4,train,0,1,1
/home/DFDC_dataset/fake/mmsxtonagc.mp4,train,0,1,1
/home/DFDC_dataset/fake/tkmbczjxjr.mp4,test,0,1,1
/home/DFDC_dataset/fake/hwqatepsyz.mp4,train,0,1,1
/home/DFDC_dataset/fake/beyrhsvlrt.mp4,train,0,1,1
/home/DFDC_dataset/fake/msgekmyxtc.mp4,train,0,1,1
/home/DFDC_dataset/fake/shxwuzwonb.mp4,train,0,1,1
/home/DFDC_dataset/fake/focrvumxxg.mp4,train,0,1,1
/home/DFDC_dataset/fake/yvekmkiwoo.mp4,train,0,1,1
/home/DFDC_dataset/fake/nwyqweomhm.mp4,train,0,1,1
/home/DFDC_dataset/fake/khdsluivuv.mp4,train,0,1,1
/home/DFDC_dataset/fake/wqgbeadabf.mp4,train,0,1,1
/home/DFDC_dataset/fake/xledahfgac.mp4,train,0,1,1
/home/DFDC_dataset/fake/qlslomuczb.mp4,train,0,1,1
/home/DFDC_dataset/fake/ibcwijeodg.mp4,train,0,1,1
/home/DFDC_dataset/fake/izhfkxysto.mp4,val,0,1,1
/home/DFDC_dataset/fake/qxyrtwozyw.mp4,train,0,1,1
/home/DFDC_dataset/fake/succfegxfv.mp4,train,0,1,1
/home/DFDC_dataset/fake/iredotbulx.mp4,train,0,1,1
/home/DFDC_dataset/fake/vxvdmmcyzl.mp4,train,0,1,1
/home/DFDC_dataset/fake/mkajkmnnbd.mp4,val,0,1,1
/home/DFDC_dataset/fake/prgdhntsla.mp4,train,0,1,1
/home/DFDC_dataset/fake/gbnzicjyhz.mp4,train,0,1,1
/home/DFDC_dataset/fake/qynbklgrrm.mp4,train,0,1,1
/home/DFDC_dataset/fake/nrcikcukhf.mp4,train,0,1,1
/home/DFDC_dataset/fake/bpogbhuwvd.mp4,train,0,1,1
/home/DFDC_dataset/fake/izihkrhcep.mp4,train,0,1,1
/home/DFDC_dataset/fake/tbsgtffckm.mp4,test,0,1,1
/home/DFDC_dataset/fake/bkmtxhrlsl.mp4,val,0,1,1
/home/DFDC_dataset/fake/mvcochjior.mp4,val,0,1,1
/home/DFDC_dataset/fake/bfibrgtvjc.mp4,val,0,1,1
/home/DFDC_dataset/fake/mlxbtnifob.mp4,test,0,1,1
/home/DFDC_dataset/fake/tzoiwglzin.mp4,test,0,1,1
/home/DFDC_dataset/fake/bnexllrfsq.mp4,test,0,1,1
/home/DFDC_dataset/fake/hphgvxgldu.mp4,train,0,1,1
/home/DFDC_dataset/fake/peziuqyoov.mp4,test,0,1,1
/home/DFDC_dataset/fake/oiqbnoptif.mp4,train,0,1,1
/home/DFDC_dataset/fake/rtuoohyikq.mp4,train,0,1,1
/home/DFDC_dataset/fake/tirwaljykv.mp4,train,0,1,1
/home/DFDC_dataset/fake/ipkpxvwroe.mp4,train,0,1,1
/home/DFDC_dataset/fake/kbjxzyywjv.mp4,train,0,1,1
/home/DFDC_dataset/fake/qgxpbdjclw.mp4,train,0,1,1
/home/DFDC_dataset/fake/ryxaqpfubf.mp4,train,0,1,1
/home/DFDC_dataset/fake/axlbzcbfzt.mp4,train,0,1,1
/home/DFDC_dataset/fake/gtqqtxgvox.mp4,train,0,1,1
/home/DFDC_dataset/fake/pfopkowwfo.mp4,train,0,1,1
/home/DFDC_dataset/fake/ahjnxtiamx.mp4,val,0,1,1
/home/DFDC_dataset/fake/phnjyrcrro.mp4,train,0,1,1
/home/DFDC_dataset/fake/yvfhtwraue.mp4,train,0,1,1
/home/DFDC_dataset/fake/wcpfmnysix.mp4,train,0,1,1
/home/DFDC_dataset/fake/hhyuqudlfw.mp4,train,0,1,1
/home/DFDC_dataset/fake/foohyhbmhe.mp4,train,0,1,1
/home/DFDC_dataset/fake/yledmqctba.mp4,train,0,1,1
/home/DFDC_dataset/fake/qxngihsrxl.mp4,train,0,1,1
/home/DFDC_dataset/fake/iznnzjvaxc.mp4,train,0,1,1
/home/DFDC_dataset/fake/uzkbktgrom.mp4,train,0,1,1
/home/DFDC_dataset/fake/nbuegvjmjy.mp4,test,0,1,1
/home/DFDC_dataset/fake/hqzmuisipr.mp4,train,0,1,1
/home/DFDC_dataset/fake/bsghddlheb.mp4,train,0,1,1
/home/DFDC_dataset/fake/mlivldbdxg.mp4,train,0,1,1
/home/DFDC_dataset/fake/eexwytsgqy.mp4,test,0,1,1
/home/DFDC_dataset/fake/uwdoybmqes.mp4,train,0,1,1
/home/DFDC_dataset/fake/cnqvsvshlv.mp4,train,0,1,1
/home/DFDC_dataset/real/wmoqzxddkb.mp4,train,0,0,0
/home/DFDC_dataset/fake/dcqodpzomd.mp4,train,0,1,1
/home/DFDC_dataset/fake/leymeqbzho.mp4,train,0,1,1
